2025.08.10 14:35:44 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/ProductRepositor.java. Using fallback presentation compiler.
2025.08.10 14:35:44 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/ProductRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:01 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/ProductRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:01 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/ProductRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:01 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/ProductRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:01 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/ProductRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:01 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/ProductRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:01 WARN  no build target for: /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/ProductRepository.java
2025.08.10 14:36:01 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/ProductRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:02 WARN  Running javac-semanticdb failed for file:///Users/gulshan17/Documents/Work/java/Sharaf%20DG%20Backend%20Developer%20Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/ProductRepository.java. Output:

2025.08.10 14:36:01 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/ProductRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:04 WARN  Running javac-semanticdb failed for file:///Users/gulshan17/Documents/Work/java/Sharaf%20DG%20Backend%20Developer%20Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/entity/Brand.java. Output:

2025.08.10 14:36:04 WARN  Running javac-semanticdb failed for file:///Users/gulshan17/Documents/Work/java/Sharaf%20DG%20Backend%20Developer%20Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/entity/Category.java. Output:

2025.08.10 14:36:04 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/ProductRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:07 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/ProductRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:09 WARN  no build target for: /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/ProductRepository.java
2025.08.10 14:36:09 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/ProductRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:10 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/ProductRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:12 WARN  no build target for: /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/ProductRepository.java
2025.08.10 14:36:12 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/ProductRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:13 WARN  no build target for: /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/ProductRepository.java
2025.08.10 14:36:12 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/ProductRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:13 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/ProductRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:14 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/ProductRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:21 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/ProductRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:34 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/CategoryRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:34 WARN  no build target for: /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/CategoryRepository.java
2025.08.10 14:36:34 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/ProductRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:34 WARN  Running javac-semanticdb failed for file:///Users/gulshan17/Documents/Work/java/Sharaf%20DG%20Backend%20Developer%20Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/CategoryRepository.java. Output:

2025.08.10 14:36:34 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/CategoryRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:34 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/CategoryRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:39 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/CategoryRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:39 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/CategoryRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:40 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/CategoryRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:40 WARN  no build target for: /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/CategoryRepository.java
2025.08.10 14:36:41 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/CategoryRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:41 WARN  Running javac-semanticdb failed for file:///Users/gulshan17/Documents/Work/java/Sharaf%20DG%20Backend%20Developer%20Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/CategoryRepository.java. Output:

2025.08.10 14:36:52 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/CategoryRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:52 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/CategoryRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:52 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/CategoryRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:52 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/CategoryRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:52 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/CategoryRepository.java. Using fallback presentation compiler.
2025.08.10 14:36:52 INFO  no build target found for /Users/gulshan17/Documents/Work/java/Sharaf DG Backend Developer Assignment/product_catalog/src/main/java/com/example/gulshan/product_catalog/repository/CategoryRepository.java. Using fallback presentation compiler.
